scenario,model_type,feature,coef_abs,relative_importance_pct,coef_direction
w2_predict_w2,ridge,v54_19,0.050403537425546464,0.8041519437608478,positive
w2_predict_w2,ridge,v23_5,0.050290203465354316,0.8023437824880948,negative
w2_predict_w2,ridge,v27_4,0.049490410135281285,0.7895836590159034,negative
w2_predict_w2,ridge,v25_8,0.04939660753882863,0.7880871065094719,negative
w2_predict_w2,ridge,v54_17,0.04831198054293127,0.7707826681395513,positive
w2_predict_w2,ridge,v2,0.04563210872008495,0.7280272536301018,negative
w2_predict_w2,ridge,v23_6,0.045540646564655604,0.7265680411655459,negative
w2_predict_w2,ridge,v25_10,0.044746404840740356,0.7138964895498314,positive
w2_predict_w2,ridge,v22_5,0.043031672089712286,0.6865391700996547,negative
w2_predict_w2,ridge,v25_14,0.04282004547191537,0.6831628206459223,positive
w2_predict_w2,ridge,v36,0.04242468024515782,0.6768550547264733,positive
w2_predict_w2,ridge,v6_3,0.0423454893527246,0.6755916213777249,negative
w2_predict_w2,ridge,v6_8,0.04225201050591763,0.6741002340624717,positive
w2_predict_w2,ridge,v19_6,0.04177581189139263,0.6665028299705038,negative
w2_predict_w2,ridge,v54_16,0.04089775830642087,0.6524941207975767,negative
w2_predict_w2,ridge,v3,0.04070075629941644,0.6493510964197461,negative
w2_predict_w2,ridge,v23_9,0.03914605314097454,0.6245469332461009,positive
w2_predict_w2,ridge,v54_11,0.03711362390513439,0.5921209964163405,negative
w2_predict_w2,ridge,v19_2,0.032830544643721114,0.5237875680645125,negative
w2_predict_w2,ridge,v25_7,0.029501584012804245,0.4706764116102765,positive
w2_predict_w2,ridge,v19_8,0.02882528465474044,0.45988654504278476,positive
w2_predict_w2,ridge,v42_10,0.02848323765091826,0.4544294327639594,negative
w2_predict_w2,ridge,v19_1,0.027531295844047517,0.4392418905111347,positive
w2_predict_w2,ridge,v23_3,0.027102176233160878,0.43239559783355985,negative
w2_predict_w2,ridge,v28_5,0.02707366911337462,0.431940787378619,negative
w2_predict_w2,ridge,v25_11,0.02696176594410164,0.4301554533389835,positive
w2_predict_w2,ridge,v28_3,0.02592485517597973,0.41361229283316625,negative
w2_predict_w2,ridge,v42_04,0.024376163852004886,0.38890404412543317,positive
w2_predict_w2,ridge,v6_7,0.02435577303189225,0.3885787233549877,positive
w2_predict_w2,ridge,v6_9,0.024175523718786826,0.38570297607813453,negative
w2_predict_w2,ridge,v6_10,0.023896902843633466,0.3812577817570438,positive
w2_predict_w2,ridge,v42_02,0.023417279425974716,0.373605737410886,positive
w2_predict_w2,ridge,v54_13,0.022744821194773623,0.3628771532412308,negative
w2_predict_w2,ridge,v28_9,0.021868141800627156,0.34889036828790626,negative
w2_predict_w2,ridge,v54_9,0.021356263436404423,0.3407237196242709,positive
w2_predict_w2,ridge,v25_3,0.021051332842353696,0.3358587727883419,positive
w2_predict_w2,ridge,v22_2,0.02092693489472234,0.33387409360713594,negative
w2_predict_w2,ridge,v5_4,0.020158555380485037,0.32161515482069336,negative
w2_predict_w2,ridge,v26_6,0.017670351822541265,0.28191766869586016,positive
w2_predict_w2,ridge,v42_06,0.01707576192547137,0.27243141741487414,positive
w2_predict_w2,ridge,v25_5,0.016914333341139842,0.2698559412380182,negative
w2_predict_w2,ridge,v19_4,0.015640654325153942,0.24953531477513538,negative
w2_predict_w2,ridge,v6_2,0.015311114903297689,0.2442777519101683,negative
w2_predict_w2,ridge,v54_15,0.014977011781154336,0.23894737851157477,positive
w2_predict_w2,ridge,v42_01,0.01473884497847855,0.2351475996251435,negative
w2_predict_w2,ridge,v26_1,0.013491947499006852,0.21525425318554495,negative
w2_predict_w2,ridge,v25_1,0.013050975101545324,0.2082188578804559,positive
w2_predict_w2,ridge,v22_6,0.012889866836328194,0.20564849216313566,positive
w2_predict_w2,ridge,v22_3,0.011422312288446678,0.18223472196898546,positive
w2_predict_w2,ridge,v28_8,0.011415593172238107,0.18212752333501145,negative
w2_predict_w2,ridge,v42_05,0.00964845932086774,0.1539341822711195,negative
w2_predict_w2,ridge,v27_1,0.0076547863481007325,0.12212657355630964,negative
w2_predict_w2,ridge,v6_5,0.006739133515905004,0.10751799561854126,positive
w2_predict_w2,ridge,v54_7,0.006305986558635055,0.10060744954551533,positive
w2_predict_w2,ridge,v28_2,0.005780698521003095,0.09222685925222436,positive
w2_predict_w2,ridge,v42_08,0.005068213247652468,0.08085967260759226,negative
w2_predict_w2,ridge,v25_2,0.004786178282392118,0.07636000895089655,negative
w2_predict_w2,ridge,v23_1,0.004671977820527154,0.07453802327136462,positive
w2_predict_w2,ridge,v6_4,0.0043431976723408644,0.0692925740680319,negative
